epsilon,f1score,precision,recall
0.005,0.7631103074141049,0.6741214057507987,0.8791666666666667
0.02,0.7728937728937729,0.6895424836601307,0.8791666666666667
0.05,0.7650273224043715,0.6796116504854369,0.875
0.2,0.7926605504587156,0.7081967213114754,0.9
0.6,0.7767695099818511,0.6881028938906752,0.8916666666666667
1.0,0.7795992714025501,0.6925566343042071,0.8916666666666667
