round
1
2,0.19124146243471274,0.10582481102712317,0.9916666666666667
3,0.19055308841340332,0.10549843540455968,0.9833333333333333
4,0.19224555735056542,0.10644007155635063,0.9916666666666667
5,0.19185812172511085,0.10620258813029898,0.9916666666666667
6,0.193653376729048,0.1073038773669973,0.9916666666666667
7,0.18933969769291964,0.10466138962181179,0.9916666666666667
8,0.18960729869099563,0.10477860587461639,0.9958333333333333
9,0.19286007386130488,0.10696404187528448,0.9791666666666666
10,0.1897868918375553,0.105028927458834,0.9833333333333333
11,0.19244823386114496,0.10661268556005399,0.9875
12,0.19101578308377176,0.10578216046615867,0.9833333333333333
13,0.1934173100365705,0.10715893741557857,0.9916666666666667
14,0.19266424828698106,0.10664881749219099,0.9958333333333333
15,0.1900958466453674,0.10512367491166077,0.9916666666666667
16,0.19250906161900927,0.10655372269282211,0.9958333333333333
17,0.19367909238249595,0.10727109515260323,0.9958333333333333
18,0.19494290375203915,0.10804701627486438,0.9958333333333333
19,0.18465134398130112,0.10184787279759347,0.9875
20,0.1922767497988737,0.10641139804096171,0.9958333333333333
