round
1
2,0.4714828897338403,0.33879781420765026,0.775
3,0.4247787610619469,0.30490018148820325,0.7
4,0.4494949494949495,0.322463768115942,0.7416666666666667
5,0.4276885043263288,0.30404217926186294,0.7208333333333333
6,0.4461538461538462,0.32222222222222224,0.725
7,0.46173800259403375,0.3352165725047081,0.7416666666666667
8,0.4362244897959184,0.31433823529411764,0.7125
9,0.4621212121212121,0.33152173913043476,0.7625
10,0.42782152230971127,0.31226053639846746,0.6791666666666667
11,0.42857142857142855,0.3041958041958042,0.725
12,0.4379310344827586,0.3735294117647059,0.5291666666666667
13,0.42737094837935174,0.30016863406408095,0.7416666666666667
14,0.40559440559440557,0.266754270696452,0.8458333333333333
15,0.3608510638297872,0.2267379679144385,0.8833333333333333
16,0.3308270676691729,0.2018348623853211,0.9166666666666666
17,0.2890818858560794,0.16982507288629736,0.9708333333333333
18,0.2517482517482518,0.1445336627547869,0.975
19,0.16689847009735745,0.09104704097116843,1.0
20,0.1876484560570071,0.1036745406824147,0.9875
